612621CINZA          0000000000000000.00000.0 
612625AZUL MARINHO   0086000000020000.00000.0 
612632CRU            0000000000000000.00000.0 
612673SALMAO         0011000000020000.00000.0 
613504BEGE           0008000000040000.00000.0 
613519AZUL           0000000000010000.00000.0 
613525AZUL MARINHO   0021000000180000.00000.0 
613532CRU            0012000000070000.00000.0 
613651JEANS ESCURO   0016000000090000.00000.0 
613663JEANS NORMAL   0000000000000000.00000.0 
613904BEGE           0000000000010000.00000.0 
613916VERDE          0065000000170000.00000.0 
613919AZUL           0052000100120000.00000.0 
613932CRU            0016000000010000.00000.0 
614102PRETO          0008000000050000.00000.0 
614104BEGE           0029000000010000.00000.0 
614120MARROM         0018000000090000.00000.0 
614166MOSTARDA       0008000000050000.00000.0 
615004BEGE           0035000000070000.00000.0 
615032CRU            0094000200220000.00000.0 
615305AMARELO        0005000000010000.00000.0C
615317LARANJA        0264000000100000.00000.0A
615319AZUL           0234000000130000.00000.0A
615341VERDE LIMAO    0000000000000000.00000.0 
615521CINZA          0699000000130000.00000.0 
615576REVEILLON      0020000000070000.00000.0 
688101BRANCO         0000000000000000.00000.0C
688102PRETO          0000000000000000.00000.0C
688103PRATA          0000000000000000.00000.0 
688105AMARELO        0000000000000000.00000.0C
688113ROSA NEON      0000000000000000.00000.0 
688114LARANJA NEON   0034000000090000.00000.0 
688115AMARELO NEON   0051000000060000.00000.0 
688116VERDE          0000000000000000.00000.0 
688117LARANJA        0000000000000000.00000.0 
688118VERMELHO       0011000000150000.00000.0A
688119AZUL           0000000000000000.00000.0 
688123AZUL ROYAL     0000000000010000.00000.0B
688125AZUL MARINHO   0140000000170000.00000.0A
688126AZUL TURQUESA  0002000000000000.00000.0 
688158PRETO MAGENTA  0000000000000000.00000.0 
688162ROXO           0035000000040000.00000.0 
688167MAGENTA        0000000000000000.00000.0 
688168AZUL CLARO     0138000000090000.00000.0 
688194ROSA FLUOR     0000000000000000.00000.0 
688195VERDE FLUOR    0000000000000000.00000.0 
705105AMARELO        0133000100280000.00000.0 
705116VERDE          0137000500120000.00000.0 
705119AZUL           0000000000000000.00000.0 
711701BRANCO         0001000000000000.00000.0 
711702PRETO          0570000100490000.00000.0 
711718VERMELHO       0000000000000000.00000.0 
711801BRANCO         0000000000000000.00000.0 
711802PRETO          0204000100600000.00000.0A
711804BEGE           0000000000000000.00000.0 
711816VERDE          0001000000000000.00000.0A
711817LARANJA        0000000000000000.00000.0C
711819AZUL           0001000000000000.00000.0B
711821CINZA          0000000000000000.00000.0 
711921CINZA          0077000400350000.20000.0 
712102PRETO          0000000000000000.00000.0 
712118VERMELHO       0176000100390000.10000.0 
712301BRANCO         0000000000000000.00000.0 
712316VERDE          0000000000000000.00000.0 
712321CINZA          0000000000000000.00000.0 
712323AZUL ROYAL     0000000000000000.00000.0 
712325AZUL MARINHO   0263000100280000.30000.0 
712335TELHA          0000000000000000.00000.0 
713201BRANCO         0095000000050000.80000.0A
713205AMARELO        0000000000000000.00000.0 
713209AMARELO FLUOR  0005000000000000.00000.0 
713212ROSA           0038000000120000.00000.0 
713216VERDE          0000000000010000.70000.0A
713218VERMELHO       0000000000000000.00000.0 
713221CINZA          0070000000030000.00000.0 
718202PRETO          0138000000020000.00000.0A
718216VERDE          0000000000000000.00000.0 
718219AZUL           0003000000000000.00000.0C
722302PRETO          0001000000000000.00000.0 
722316VERDE          0000000000000000.00000.0 
722318VERMELHO       0001000000000000.00000.0 
722321CINZA          0167000000030000.00000.0 
722331AREIA          0000000000000000.00000.0 
724802PRETO          0182000300300000.00000.0 
725018VERMELHO       0222000400470000.00000.0 
725021CINZA          0000000000000000.00000.0 
725067MAGENTA        0000000000000000.00000.0 
727516VERDE          0029000000000000.00000.0 
727519AZUL           0033000000030000.00000.0A
727525AZUL MARINHO   0104000000020000.00000.0B
728402PRETO          0087000000030000.00000.0 
728418VERMELHO       0002000000010000.00000.0 
728425AZUL MARINHO   0005000000000000.00000.0 
731116VERDE          0000000000010000.00000.0C
731117LARANJA        0186000100080000.00000.0A
731167MAGENTA        0192000100130000.00000.0A
731605AMARELO        0000000000000000.00000.0 
731609AMARELO FLUOR  0136000000600000.00000.0 
731625AZUL MARINHO   0000000000000000.00000.0 
731693LARANJA FLUOR  0000000000000000.00000.0 
731704BEGE           0358000100250000.00000.0A
731716VERDE          0145000000120000.00000.0A
731719AZUL           0347000200350000.00000.0A
731721CINZA          0000000000000000.00000.0 
731773SALMAO         0151000000010000.00000.0B
731850JEANS CLARO    0008000000000000.00000.0 
731851JEANS ESCURO   0182000100240000.00000.0 
732521CINZA          0009000000040000.00000.0 
733801BRANCO         0000000000000000.00000.0 
733816VERDE          0660000500260000.00000.0B
733819AZUL           0000000000000000.00000.0C
733826AZUL TURQUESA  1147000000030000.00000.0A
733830FERRUGEM       0002000000000000.00000.0 
733862ROXO           0122000000040000.00000.0C
734202PRETO          0007000000010000.00000.0B
734204BEGE           0087000000050000.00000.0A
734216VERDE          0028000000000000.00000.0 
734225AZUL MARINHO   0004000000000000.00000.0 
737619AZUL           0132000000230000.00000.0 
737625AZUL MARINHO   0136000200230000.00000.0 
737626AZUL TURQUESA  0000000000000000.00000.0C
739602PRETO          0000000000000000.00000.0 
739612ROSA           0105000000000000.00000.0 
739617LARANJA        0138000200150000.00000.0 
739618VERMELHO       0281000400250000.00000.0A
739619AZUL           0211000200200000.00000.0A
739621CINZA          0039000000000000.00000.0C
739626AZUL TURQUESA  0200000000000000.00000.0 
739671LILAS          0001000000000000.00000.0 
739673SALMAO         0000000000000000.00000.0 
741114LARANJA NEON   0037000000030000.00000.0 
741115AMARELO NEON   0036000000010000.00000.0 
742816VERDE          0000000000000000.00000.0 
742817LARANJA        0000000000000000.00000.0 
742895VERDE FLUOR    0082000000460000.00000.0 
742917LARANJA        0000000000000000.00000.0 
742994ROSA FLUOR     0127000100530000.00000.0 
743312ROSA           0000000000000000.00000.0 
743393LARANJA FLUOR  0140000000410000.00000.0 
744104BEGE           0341000200220000.00000.0A
744116VERDE          0000000000000000.00000.0 
744118VERMELHO       0233000000130000.00000.0A
744121CINZA          0237000100200000.00000.0A
745514LARANJA NEON   0017000000030000.00000.0 
745515AMARELO NEON   0023000000030000.00000.0 
745517LARANJA        0000000000000000.00000.0 
747202PRETO          0081000000140000.00000.0 
747216VERDE          0019000000060000.00000.0 
747219AZUL           0017000000030000.00000.0C
749512ROSA           0000000000000000.00000.0 
749516VERDE          0000000000000000.00000.0 
749518VERMELHO       1063000800820000.00000.0A
749519AZUL           1123000800160000.00000.0A
749605AMARELO        0157000000010000.00000.0C
749617LARANJA        0218000100580000.00000.0A
749618VERMELHO       0615000000100000.00000.0A
750116VERDE          0101000000020000.00000.0C
750117LARANJA        0001000000000000.00000.0 
750119AZUL           0463000100080000.00000.0 
750153VERDE CLARO    0390000000050000.00000.0 
801702PRETO          0166000500450000.10000.0A
801718VERMELHO       0090000000210000.10000.0B
804816VERDE          0106000000300000.00000.0 
804817LARANJA        0114000100390000.00000.0 
813801BRANCO         0000000000000000.00000.0 
813816VERDE          0018000000030000.00000.0C
813826AZUL TURQUESA  0220000300320000.00000.0A
813830FERRUGEM       0122000000530000.00000.0A
815118VERMELHO       0175000000480000.00000.0A
815119AZUL           0207000100260000.00000.0A
815141VERDE LIMAO    0020000000020000.00000.0 
815151JEANS ESCURO   0000000000000000.00000.0 
815216VERDE          0161000000040000.00000.0C
815219AZUL           0148000000250000.00000.0A
815221CINZA          0121000200230000.00000.0A
815251JEANS ESCURO   0001000000000000.00000.0C
815253VERDE CLARO    0126000000080000.00000.0C
822712ROSA           0122000000070000.00000.0C
822718VERMELHO       0066000700190000.00000.0 
822719AZUL           0143000200180000.00000.0 
822739VERDE MUSGO CLA0026000000030000.00000.0 
823003PRATA          0049000300160000.00000.0 
823004BEGE           0080000100050000.00000.0 
823019AZUL           0000000000000000.00000.0 
823021CINZA          0036000000000000.00000.0 
823034CINZA MEDIO    0036000000020000.00000.0 
823045CHUMBO         0218000400380000.00000.0A
825521CINZA          0050000000150000.00000.0 
826301BRANCO         0194000100410000.00000.0 
826302PRETO          0183000000260000.00000.0 
826338AZUL CINZA     0000000000000000.00000.0 
826701BRANCO         0000000000000000.00000.0 
826705AMARELO        0140000000140000.00000.0 
826716VERDE          0000000000000000.00000.0 
826725AZUL MARINHO   0075000000200000.00000.0 
826729AZUL PETROLEO  0069000000020000.00000.0 
826812ROSA           0112000200190000.00000.0B
826816VERDE          0171000200140000.00000.0A
826818VERMELHO       0000000000000000.00000.0 
826901BRANCO         0206000100390000.00000.0A
826902PRETO          0185000100310000.00000.0A
829616VERDE          0022000000040000.00000.0 
829619AZUL           0029000000010000.00000.0 
829716VERDE          0054000000320000.00000.0 
829717LARANJA        0053000100300000.00000.0 
830917LARANJA        0107000100380000.00000.0 
830918VERMELHO       0119000300280000.00000.0 
831016VERDE          0014000000150000.00000.0 
831023AZUL ROYAL     0010000000210000.00000.0 
833017LARANJA        0001000000040000.00000.0 
833118VERMELHO       0036000100270000.00000.0 
833316VERDE          0363000000120000.00000.0 
833319AZUL           0344000100200000.00000.0 
833336VERDE BANDEIRA 0000000000000000.00000.0 
837302PRETO          0028000000140000.00000.0 
837318VERMELHO       0002000000120000.00000.0 
837356AZUL PASTEL    0012000000160000.00000.0 
840401BRANCO         0157000000000000.00000.0 
840402PRETO          0057000000000000.00000.0 
840418VERMELHO       0144000000050000.00000.0 
840468AZUL CLARO     0081000000000000.00000.0 
842018VERMELHO       0035000000100000.00000.0 
842026AZUL TURQUESA  0018000000250000.00000.0 
843203PRATA          0128000100030000.00000.0 
844803PRATA          0173000500450000.00000.0 
846212ROSA           0004000000350000.00000.0 
846217LARANJA        0001000000060000.00000.0 
846256AZUL PASTEL    0018000200340000.00000.0 
848612ROSA           0022000000010000.00000.0C
848616VERDE          0121000300270000.00000.0A
848617LARANJA        0131000400330000.00000.0A
848816VERDE          0035000000040000.00000.0C
848819AZUL           0071000500370000.00000.0A
848877GOIABA         0077000200440000.00000.0B
849216VERDE          0000000000000000.00000.0 
849219AZUL           0103000100230000.00000.0A
849273SALMAO         0081000200500000.00000.0B
849516VERDE          0001000000210000.00000.0 
849517LARANJA        0032000100110000.00000.0C
849519AZUL           0045000300170000.00000.0 
849716VERDE          0122000200240000.00000.0 
849718VERMELHO       0140000400210000.00000.0 
849719AZUL           0023000000050000.00000.0C
849817LARANJA        0180000100340000.00000.0A
849819AZUL           0162000200060000.00000.0A
849918VERMELHO       0039000000070000.00000.0 
849919AZUL           0027000000160000.00000.0 
850812ROSA           0025000000300000.00000.0 
850819AZUL           0032000000100000.00000.0 
851202PRETO          0023000200310000.00000.0 
851218VERMELHO       0034000000170000.00000.0 
851268AZUL CLARO     0027000100230000.00000.0 
851302PRETO          0000000000230000.00000.0 
851318VERMELHO       0001000000320000.00000.0 
851368AZUL CLARO     0001000100190000.00000.0 
851402PRETO          0022000000220000.00000.0 
851422VERDE MUSGO    0039000100180000.00000.0 
851431AREIA          0023000200200000.00000.0 
851502PRETO          0018000000230000.00000.0 
851531AREIA          0030000100220000.00000.0 
851568AZUL CLARO     0025000100180000.00000.0 
851602PRETO          0002000200260000.00000.0 
851631AREIA          0000000000300000.00000.0 
851668AZUL CLARO     0000000000280000.00000.0 
851802PRETO          0012000000290000.00000.0 
851818VERMELHO       0025000000130000.00000.0 
851868AZUL CLARO     0018000200270000.00000.0 
851902PRETO          0000000000220000.00000.0 
851918VERMELHO       0000000000330000.00000.0 
851931AREIA          0000000000310000.00000.0 
852302PRETO          0006000400180000.00000.0 
852318VERMELHO       0005000100270000.00000.0 
852368AZUL CLARO     0007000100240000.00000.0 
852417LARANJA        0000000000260000.00000.0 
852419AZUL           0005000400210000.00000.0 
852518VERMELHO       0004000200240000.00000.0 
852519AZUL           0003000200220000.00000.0 
852605AMARELO        0000000000250000.00000.0 
852616VERDE          0000000000210000.00000.0 
852817LARANJA        0005000500180000.00000.0 
852818VERMELHO       0004000400260000.00000.0 
852916VERDE          0007000700230000.00000.0 
852967MAGENTA        0002000200280000.00000.0C
900902PRETO          0000000000000000.00000.0 
900906CARAMELO       0000000000000000.00000.0 
900912ROSA           0256000200320000.00000.0A
900917LARANJA        0313000200280000.00000.0 
900922VERDE MUSGO    0142000000010000.00000.0 
907402PRETO          2140000900700000.00000.0A
907416VERDE          0000000000000000.00000.0 
907445CHUMBO         0370000000000000.00000.0B
908501BRANCO         1623000600580000.00000.0A
916001BRANCO         0256001100510000.00000.0 
916002PRETO          0153000600320000.00000.0 
916018VERMELHO       0140000600380000.00000.0 
916068AZUL CLARO     0150000300050000.00000.0 
916216VERDE          0032000000120000.00000.0C
916218VERMELHO       0233000600570000.00000.0 
916219AZUL           0264000600870000.00000.0 
916271LILAS          0000000000010000.00000.0 
916912ROSA           0050000000190000.00000.0 
916916VERDE          0044000000200000.00000.0 
917602PRETO          1099000100220000.00000.0A
917621CINZA          0001000000000000.00000.0 
917645CHUMBO         0311000100640000.00000.0B
917801BRANCO         0000000000000000.00000.0 
917805AMARELO        0409000000570000.00000.0A
917819AZUL           0259000000000000.00000.0 
917820MARROM         0092000000000000.00000.0 
917825AZUL MARINHO   0000000000000000.00000.0C
917873SALMAO         0001000000010000.00000.0C
918001BRANCO         0000000000000000.00000.0 
918016VERDE          0563000200240000.00000.0A
918018VERMELHO       0588000000280000.00000.0A
920918VERMELHO       0000000000030000.00000.0 
920919AZUL           0001000000000000.00000.0A
920920MARROM         0128000000020000.00000.0C
920925AZUL MARINHO   0408000000120000.00000.0 
920946VERDE TURQUESA 0076000000010000.00000.0 
920961VERMELHO CLARO 0000000000000000.00000.0A
922901BRANCO         1134000200740000.00000.0 
922976REVEILLON      0000000000000000.00000.0 
924302PRETO          0079000100170000.00000.0 
924322VERDE MUSGO    0062000100410000.00000.0 
924325AZUL MARINHO   0055000400200000.00000.0 
924334CINZA MEDIO    0080000000040000.00000.0 
924368AZUL CLARO     0105000400440000.00000.0 
934504BEGE           0050000000230000.00000.0 
934512ROSA           0047000000230000.00000.0 
935916VERDE          0043000000200000.00000.0 
935919AZUL           0047000100240000.00000.0 
937501BRANCO         0122000600410000.00000.0 
937502PRETO          0106000300170000.00000.0 
937516VERDE          0106000000110000.00000.0 
937531AREIA          0032000200400000.00000.0 
941816VERDE          0169000200470000.00000.0 
941819AZUL           0177000200440000.00000.0 
944001BRANCO         0056000500400000.00000.0 
944002PRETO          0038000200140000.00000.0 
944018VERMELHO       0037000000040000.00000.0 
944021CINZA          0004000000000000.00000.0 
944022VERDE MUSGO    0069000000180000.00000.0 
944025AZUL MARINHO   0139000600260000.00000.0 
944031AREIA          0038000100420000.00000.0 
952002PRETO          0075000000160000.00000.0 
952022VERDE MUSGO    0123000400310000.00000.0 
952025AZUL MARINHO   0079000200080000.00000.0 
952031AREIA          0051000300300000.00000.0 
952103PRATA          0154000100150000.00000.0 
952172DOURADO        0140000400340000.00000.0 
959102PRETO          0177000500380000.00000.0 
959118VERMELHO       0121000200260000.00000.0 
959122VERDE MUSGO    0021000200450000.00000.0 
959125AZUL MARINHO   0045000900290000.00000.0 
963516VERDE          0002000000040000.00000.0 
963517LARANJA        0050000000180000.00000.0C
963519AZUL           0073000000120000.00000.0 
963716VERDE          0023000000040000.00000.0C
963718VERMELHO       0101000200420000.00000.0A
963719AZUL           0074000300500000.00000.0A
964616VERDE          0036000000010000.00000.0C
964617LARANJA        0131000400560000.00000.0B
964619AZUL           0221000800360000.00000.0A
964916VERDE          0047000300210000.00000.0 
964918VERMELHO       0163000500460000.00000.0 
964919AZUL           0116000100200000.00000.0C
965302PRETO          0208000500230000.00000.0 
965318VERMELHO       0024000000050000.00000.0 
965321CINZA          0017000000010000.00000.0 
965322VERDE MUSGO    0108000500730000.00000.0 
965325AZUL MARINHO   0142000600210000.00000.0 
973616VERDE          0091000100410000.00000.0C
973617LARANJA        0023000000170000.00000.0 
973619AZUL           0135000100330000.00000.0 
976805AMARELO        0090000100490000.00000.0C
976849PRETO AMARELO  0014000000060000.00000.0 
976858PRETO MAGENTA  0012000000050000.00000.0 
977118VERMELHO       0057000200190000.00000.0C
977143VERMELHO AZUL  0051000601120000.00000.0C
977152VERMELHO CINZA 0060000400190000.00000.0 
979102PRETO          0088000100100000.00000.0C
979140PRETO BRANCO   0089000000270000.00000.0 
979157PRETO AZUL TURQ0126000300470000.00000.0 
979616VERDE          0057000300290000.00000.0 
979619AZUL           0050000400440000.00000.0 
979816VERDE          0045000000160000.00000.0 
979819AZUL           0035000000190000.00000.0 
980717LARANJA        0123000100260000.00000.0C
980718VERMELHO       0104000300680000.00000.0 
980719AZUL           0273000600650000.00000.0 
981202PRETO          0048000200350000.00000.0 
981218VERMELHO       0082000000380000.00000.0 
981225AZUL MARINHO   0006000000080000.00000.0 
981268AZUL CLARO     0077000000420000.00000.0 
981802PRETO          0047000400360000.00000.0 
981818VERMELHO       0048000000340000.00000.0 
981825AZUL MARINHO   0001000100030000.00000.0 
981868AZUL CLARO     0056000100250000.00000.0 
982602PRETO          0069000500340000.00000.0 
982618VERMELHO       0115000600370000.00000.0 
982619AZUL           0000000000010000.00000.0 
982622VERDE MUSGO    0000000000010000.00000.0 
982625AZUL MARINHO   0013000400170000.00000.0 
982668AZUL CLARO     0122000700300000.00000.0 
985019AZUL           0175001000610000.00000.0 
985067MAGENTA        0169001000600000.00000.0 
985616VERDE          0053000600230000.00000.0 
985618VERMELHO       0046000900350000.00000.0 
987619AZUL           0128000500320000.00000.0 
987673SALMAO         0099000100590000.00000.0C
988602PRETO          0051000200290000.00000.0 
988622VERDE MUSGO    0076000200390000.00000.0 
988631AREIA          0054000700410000.00000.0 
989802PRETO          0043000100390000.00000.0 
989818VERMELHO       0001000000070000.00000.0 
989825AZUL MARINHO   0000000000010000.00000.0 
989831AREIA          0031000200500000.00000.0 
989868AZUL CLARO     0050000000350000.00000.0 
992902PRETO          0041000100160000.00000.0 
992918VERMELHO       0000000000020000.00000.0 
992925AZUL MARINHO   0000000000020000.00000.0 
992931AREIA          0025000300680000.00000.0 
992968AZUL CLARO     0053000200320000.00000.0 
993202PRETO          0030000000100000.00000.0 
993218VERMELHO       0003000200060000.00000.0 
993225AZUL MARINHO   0000000000030000.00000.0 
993231AREIA          0024000200720000.00000.0 
993268AZUL CLARO     0055000100210000.00000.0 
994316VERDE          0052000300480000.00000.0 
994319AZUL           0069000000540000.00000.0 
996102PRETO          0051000300520000.00000.0 
996122VERDE MUSGO    0057000400520000.00000.0 
996125AZUL MARINHO   0060000700230000.00000.0 
996126AZUL TURQUESA  0003000300020000.00000.0 
996316VERDE          0026000100330000.00000.0 
996371LILAS          0029000600360000.00000.0 
996519AZUL           0137000400660000.00000.0 
996567MAGENTA        0138000900680000.00000.0 
996701BRANCO         0007000300090000.00000.0 
996702PRETO          0059000100270000.00000.0 
996722VERDE MUSGO    0070000400590000.00000.0 
996725AZUL MARINHO   0087000400220000.00000.0 
997201BRANCO         0001000100110000.00000.0 
997202PRETO          0085000300250000.00000.0 
997222VERDE MUSGO    0069000600570000.00000.0 
997225AZUL MARINHO   0078000300290000.00000.0 
997318VERMELHO       0005000500700000.00000.0 
997319AZUL           0001000100680000.00000.0C
997605AMARELO        0032000000930000.00000.0C
997619AZUL           0065000300520000.00000.0 
997626AZUL TURQUESA  0001000100030000.00000.0 
