  99099 /  /                                                5533CAMISETA SEAWAY S 510 POLIESTER         001280141.000310002000020000200039600396004160244  /  /    0000012200191         65 00106ALTO VERAO/25  
  99099 /  /                                                5536B. SURF WALK SEAWAY S 41 DOIS BOTOES    001080005.000640002400024000240026400264002880219  /  /    0000000500001         38 00106ALTO VERAO/25  
  99099 /  /                                                5538BERMUDA SURF SEAWAY S 633 DOIS BOTOES   002300033.001430008800088000880025900259003470171  /  /    0000000200311         62 00106ALTO VERAO/25  
  99099 /  /                                                5541POLO SEAWAY S 975 ESTAMPADA             004220240.000080004600046000460102901029010750827  /  /    0000024000001        575 00106ALTO VERAO/25  
  99099 /  /                                                5543B. SURF WALK SEAWAY S 42 CADARCO        000920000.000600002800028000280027100271002990239  /  /    0000000000001         47 00106ALTO VERAO/25  
  99099 /  /                                                5553POLO SEAWAY S 977 ESTAMPADA TINT        003810240.000080002800028000280062700627006550407  /  /    0000024000001        350 00106ALTO VERAO/25  
  99099 /  /                                                5554POLO SEAWAY S 978 ESTAMPADA TINT        007750242.000310025300253002530063100631008840611  /  /    0000024200001        817 00106ALTO VERAO/25  
  99099 /  /                                                5555SHORT SEAWAY 336 LONGO                  001400078.000770004500045000450059000590006350480  /  /    0000000200671         59 00106ALTO VERAO/25  
  99099 /  /                                                5556SHORT SEAWAY 337 LONGO                  001120089.000320003100031000310057600576006070486  /  /    0000000000891         97 00106ALTO VERAO/25  
  99099 /  /                                                5557BERMUDA SURF SEAWAY S 635 2BOT COS FORA 000550001.00042000100001000010000000000000010-033  /  /    0000000100001         24 00106ALTO VERAO/25  
  99099 /  /                                                5593REGATA SEAWAY S 244 ALGODAO             003070007.00173001670016700167000000000000167-013  /  /    0000000500001         97 00106ALTO VERAO/25  
  99099 /  /                                                5594CAMISETA SEAWAY S 519 FRENTE            002360008.00190001100011000110000000000000110-088  /  /    0000000800001         58 00106ALTO VERAO/25  
  99099 /  /                                                5656POLO SEAWAY S 980 ESTAMPADA             002330004.000200014400144001440000000000001440120  /  /    0000000400001        720 00106ALTO VERAO/25  
  99099 /  /                                                5657POLO SEAWAY S 981 ESTAMPADA             002240000.000310019100191001910000000000001910160  /  /    0000000000001        617 00106ALTO VERAO/25  
  99099 /  /                                                5658BERMUDA SURF SEAWAY S 664 DOIS BOTOES   001840008.000120013100131001310000000000001310111  /  /    0000000700001        999 00106ALTO VERAO/25  
  99099 /  /                                                5659B. SURF WALK SEAWAY S 43 DOIS BOTOES    001070016.000310010700107001070000000000001070060  /  /    0000001600001        346 00106ALTO VERAO/25  
  99099 /  /                                                5667POLO SEAWAY S 982 ESTAMPADA             001950002.000490019500195001950000000000001950144  /  /    0000000200001        398 00106ALTO VERAO/25  
  99099 /  /                                                5668BERMUDA SEAWAY S 87 BOTAO LONGA         000880000.000340008800088000880000000000000880054  /  /    0000000000001        259 00106ALTO VERAO/25  
  99099 /  /                                                5672POLO SEAWAY S 983 ESTAMPADA             000730008.00162000730007300073000000000000073-097  /  /    0000000500001         46 00106ALTO VERAO/25  
  99099 /  /                                                5675POLO SEAWAY S 984 ESTAMPADA             000050002.00234000050000500005000000000000005-231  /  /    0000000100001          3 00106ALTO VERAO/25  
  99099 /  /                                                8512CAMISETA SEAWAY I 145 FRENTE E COSTA    003160012.00183000360003600036000000000000036-159  /  /    0000000800001         20 00106ALTO VERAO/25  
  99099 /  /                                                8513REGATA SEAWAY I 36 INFANTIL             000770000.00056000220002200022000000000000022-034  /  /    0000000000001         40 00106ALTO VERAO/25  
  99099 /  /                                                8514CAMISETA SEAWAY I 146 FRENTE E COSTA    004160000.000180006300063000630000000000000630045  /  /    0000000000001        350 00106ALTO VERAO/25  
  99099 /  /                                                8517CAMISETA SEAWAY I 148 FRENTE            002680018.000620012400124001240035300353004770397  /  /    0000000200161        200 00106ALTO VERAO/25  
  99099 /  /                                                8521REGATA SEAWAY I 39 INFANTIL             001360014.000640003900039000390012900129001680090  /  /    0000000100121         61 00106ALTO VERAO/25  
  99099 /  /                                                8522REGATA SEAWAY I 40 INFANTIL             001120000.000460002500025000250004000040000650019  /  /    0000000000001         55 00106ALTO VERAO/25  
  99099 /  /                                                8524BERMUDA SURF SEAWAY I 98 INFANTIL       002910001.000310008200082000820000000000000820050  /  /    0000000100001        265 00106ALTO VERAO/25  
  99099 /  /                                                8525BERMUDA SURF SEAWAY I 99 INFANTIL       002540166.000490007500075000750031900319003940179  /  /    0000000101641        154 00106ALTO VERAO/25  
  99099 /  /                                                8527PROTECAO UV SEAWAY I 51 INFANTIL        000350013.000460000700007000070008900089000960037  /  /    0000000000131         16 00106ALTO VERAO/25  
  99099 /  /                                                8529SHORT SEAWAY I 93 INFANTIL              007990205.00059001370013700137000000000000137-127  /  /    0000020500001        233 00106ALTO VERAO/25  
  99099 /  /                                                8530BERMUDA SURF SEAWAY I 100 INFANTIL      000330083.000250000500005000050012400124001290021  /  /    0000000000831         20 00106ALTO VERAO/25  
  99099 /  /                                                8531PROTECAO UV SEAWAY I 52 INFANTIL        000310038.00046000050000500005000660006600071-013  /  /    0000000000381         11 00106ALTO VERAO/25  
  99099 /  /                                                8532REGATA SEAWAY I 41 INFANTIL             000400093.000480001200012000120027300273002850144  /  /    0000000200911         25 00106ALTO VERAO/25  
  99099 /  /                                                8533CAMISETA SEAWAY I 151 FRENTE E COSTA    002590182.000110004300043000430037600376004190226  /  /    0000018100001        391 00106ALTO VERAO/25  
  99099 /  /                                                8534CAMISETA SEAWAY I 152 FRENTE            002200031.001180007900079000790047100471005500401  /  /    0000000400271         67 00106ALTO VERAO/25  
  99099 /  /                                                8535CAMISETA SEAWAY I 153 FRENTE E COSTA    001840181.000120002000020000200040100401004210228  /  /    0000018100001        167 00106ALTO VERAO/25  
  99099 /  /                                                8536CAMISETA SEAWAY I 154 FRENTE            001220064.000460003100031000310031300313003440234  /  /    0000000000641         68 00106ALTO VERAO/25  
  99099 /  /                                                8537REGATA SEAWAY I 42 INFANTIL             001850014.000890006600066000660027200272003380235  /  /    0000000000141         75 00106ALTO VERAO/25  
  99099 /  /                                                8539SHORT SEAWAY I 94 INFANTIL              000400045.000120000500005000050009800098001030046  /  /    0000000100441         42 00106ALTO VERAO/25  
  99099 /  /                                                8542POLO SEAWAY I 10 SLIM POLIESTER         003030141.000070004400044000440047200472005160368  /  /    0000012000211        629 00106ALTO VERAO/25  
  99099 /  /                                                8543POLO SEAWAY I 11 SLIM POLIESTER         002670006.001200001500015000150044800448004630337  /  /    0000000600001         13 00106ALTO VERAO/25  
  99099 /  /                                                8544BERMUDA SURF SEAWAY I 101 INFANTIL      003690115.001260013400134001340039100391005250284  /  /    0000000501101        107 00106ALTO VERAO/25  
  99099 /  /                                                8545BERMUDA SURF SEAWAY I 102 INFANTIL      000690120.001860001800018000180038900389004070101  /  /    0000000101191         10 00106ALTO VERAO/25  
  99099 /  /                                                8546SHORT SEAWAY I 95 INFANTIL              000910054.000140000700007000070020300203002100142  /  /    0000000000541         50 00106ALTO VERAO/25  
  99099 /  /                                                8547SHORT SEAWAY I 96 INFANTIL              000280064.000190000400004000040032100321003250242  /  /    0000000000641         22 00106ALTO VERAO/25  
  99099 /  /                                                8548CAMISETA SEAWAY I 155 FRENTE E COSTA    001100107.000170001500015000150036700367003820258  /  /    0000000201051         89 00106ALTO VERAO/25  
  99099 /  /                                                8549REGATA SEAWAY I 43 INFANTIL             000670007.000610002600026000260020800208002340166  /  /    0000000000071         43 00106ALTO VERAO/25  
  99099 /  /                                                8569SHORT SEAWAY I 99 INFANTIL              000540002.00144000540005400054000000000000054-092  /  /    0000000200001         38 00106ALTO VERAO/25  
  99099 /  /                                                9807BERMUDA SURF SEAWAY S 584 DOIS BOTOES   015790011.001780028300283002830000000000002830105  /  /    0000001100001        159 00106ALTO VERAO/25  
  99099 /  /                                                9829CAMISETA SEAWAY S 456 FRENTE E COSTA    005800271.000400007100071000710114301143012140903  /  /    0000001102601        178 00106ALTO VERAO/25  
  99099 /  /                                                9850BERMUDA SURF SEAWAY S 585 DOIS BOTOES   008540242.000280015400154001540083900839009930728  /  /    0000000802341        550 00106ALTO VERAO/25  
  99099 /  /                                                9856SHORT SEAWAY S 123 LONGO                008410007.00029001910019100191000000000000191015516/12/20250000000700001        659 00106ALTO VERAO/25  
  99099 /  /                                                9876BERMUDA SURF SEAWAY S 586 DOIS BOTOES   006560000.000410019100191001910000000000001910152  /  /    0000000000001        466 00106ALTO VERAO/25  
  99099 /  /                                                9969CAMISETA SEAWAY S 463 FRENTE E COSTA    001720001.000400002800028000280044300443004710430  /  /    0000000000011         70B00106ALTO VERAO/25  
  99099 /  /                                                9972REGATA SEAWAY S 218 ALGODAO             004950000.00022000160001600016000000000000016-003  /  /    0000000000001         73 00106ALTO VERAO/25  
  99099 /  /                                                9973BERMUDA SURF SEAWAY S 589 DOIS BOTOES   004760003.000330009200092000920000000000000920057  /  /    0000000300001        279 00106ALTO VERAO/25  
  99099 /  /                                                9992CAMISETA SEAWAY S 464 FRENTE E COSTA    002100159.000370001700017000170079700797008140618  /  /    0000000001591         46B00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / ELASTANO EXTRA               4507BOARDSHORT SEAWAY 133 S1 PRO            000250044.00020000010000100001000000000000001-063  /  /    0000003900001          5 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / ELASTANO EXTRA               4675BOARDSHORT SEAWAY 117 S1                000970035.00086000020000200002000000000000002-119  /  /    0000000800001          3 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / ELASTANO EXTRA               4691BOARDSHORT SEAWAY 115 S1                001890000.00084000150001500015000000000000015-069  /  /    0000000000001         18 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / ELASTANO EXTRA               4706BOARDSHORT SEAWAY 112 S1                002650004.00087000150001500015000000000000015-076  /  /    0000-00100001         18 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / ELASTANO EXTRA               4728BOARDSHORT SEAWAY 113 S1                003190014.00079000220002200022000000000000022-071  /  /    0000000800001         28 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / ELASTANO EXTRA               4736BOARDSHORT SEAWAY 116 S1                001370064.00067000030000300003000000000000003-128  /  /    0000005900001          5 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / ELASTANO EXTRA               4741BOARDSHORT SEAWAY 118 S1                002070001.00088000140001400014000000000000014-075  /  /    0000000000001         16 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / ELASTANO EXTRA               4742BOARDSHORT SEAWAY 119 S1                001870022.00079000060000600006000000000000006-095  /  /    0000001400001          8 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / ELASTANO EXTRA               4861BOARDSHORT SEAWAY 124 S1 PRO            000310030.00038000000000000001000000000000001-067  /  /    0000002000001          0 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / ELASTANO EXTRA               8017BOARDSHORT SEAWAY 91 LEGEND MEDIA       003580008.00060000150001500015000000000000015-053  /  /    0000000000001         25 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / ELASTANO EXTRA               8017BOARDSHORT SEAWAY 91 LEGEND MEDIA       003580008.00060000150001500015000000000000015-053  /  /    0000000000001         25 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / ELASTANO EXTRA               8048BOARDSHORT SEAWAY 52 LEGEND MEDIA       002470046.00076000040000400004000000000000004-118  /  /    0000000400001          6 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / ELASTANO EXTRA               8048BOARDSHORT SEAWAY 52 LEGEND MEDIA       002470046.00076000040000400004000000000000004-118  /  /    0000000400001          6 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / ELASTANO EXTRA               8138BOARDSHORT SEAWAY 81 LEGEND MEDIA       004330023.00084000230002300023000000000000023-084  /  /    0000000500001         28 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / ELASTANO EXTRA               8138BOARDSHORT SEAWAY 81 LEGEND MEDIA       004330023.00084000230002300023000000000000023-084  /  /    0000000500001         28 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / ELASTANO EXTRA               8151BOARDSHORT SEAWAY 95 LEGEND MEDIA       004660002.00084000200002000020000000000000020-066  /  /    0000000200001         24 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / ELASTANO EXTRA               8151BOARDSHORT SEAWAY 95 LEGEND MEDIA       004660002.00084000200002000020000000000000020-066  /  /    0000000200001         24 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / ELASTANO EXTRA               8152BOARDSHORT SEAWAY 96 LEGEND MEDIA       006070024.00059000100001000010000000000000010-073  /  /    0000000000001         17 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / ELASTANO EXTRA               8152BOARDSHORT SEAWAY 96 LEGEND MEDIA       006070024.00059000100001000010000000000000010-073  /  /    0000000000001         17 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / SURF WALK MASC               2926B. SURF WALK SEAWAY S 06 DOIS BOTOES    015920001.000430016700167001670000000000001670123  /  /    0000000100001        389 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / SURF WALK MASC               3818B. SURF WALK SEAWAY S 22 DOIS BOTOES    009790001.000420018100181001810000000000001810138  /  /    0000000100001        431 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / SURF WALK MASC               3897B. SURF WALK SEAWAY S 23 DOIS BOTOES    005780000.000140002300023000230000000000000230009  /  /    0000000000001        165 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / SURF WALK MASC               3971B. SURF WALK SEAWAY S 26 DOIS BOTOES    010870001.00149000680006800068000000000000068-082  /  /    0000000100001         46 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / SURF WALK MASC               9169B. SURF WALK SEAWAY S 28 DOIS BOTOES    002110000.00024000220002200022000000000000022-002  /  /    0000000000001         92 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA SURF / SURF WALK MASC               9637B. SURF WALK SEAWAY S 32 DOIS BOTOES    005770001.000450010300103001030000000000001030057  /  /    0000000100001        229 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / JEANS                        4753BERMUDAS SEAWAY 53 JEANS                000970000.00027000050000500005000000000000005-022  /  /    0000000000001         19 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / JEANS                        4802BERMUDAS SEAWAY 55 MEDIA JEANS          000530000.00012000040000400004000000000000004-008  /  /    0000000000001         34 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / JEANS                        4803BERMUDAS SEAWAY 56 MEDIA JEANS          000550060.00008000020000200002000000000000002-066  /  /    0000006000001         25 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / JEANS                        6035BERMUDA SEAWAY 37 JEANS STRETCH SLIM    000150000.00006000000000000001000000000000001-005  /  /    0000000000001          0 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / JEANS                        6046BERMUDA SEAWAY 38 JEANS STRETCH SLIM CL 000180000.00005000000000000000000000000000000-005  /  /    0000000000001          0 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / JEANS                        6058BERMUDA SEAWAY 40 JEANS STRETCH SLIM    000160000.00008000010000100001000000000000001-007  /  /    0000000000001         13 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / JEANS                        6071BERMUDA SEAWAY 41 JEANS STRETCH SLIM    001990002.00013000020000200002000000000000002-008  /  /    0000000200001         16 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / JEANS                        6096BERMUDA SEAWAY 12 JEANS STRETCH SLIM    001300060.00009000010000100001000000000000001-068  /  /    0000006000001         12 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / JEANS                        6097BERMUDA SEAWAY 07 JEANS STRETCH SLIM    000120000.00003000000000000000000000000000000-003  /  /    0000000000001          0 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / MOLETON                      6049SHORT SEAWAY 169 MOLETOM                001500000.00012000000000000001000000000000001-011  /  /    0000000000001          0 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / MOLETON                      6052SHORT SEAWAY 170 MOLETOM                001280000.00012000000000000000000000000000000-012  /  /    0000000000001          0 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / MOLETON                      6053SHORT SEAWAY 171 MOLETOM                000510060.00005000000000000000000000000000000-065  /  /    0000006000001          0 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / MOLETON                      6107BERMUDA SEAWAY 14 ALGODAO STRECH SLIM   000690000.00014000010000100001000000000000001-013  /  /    0000000000001          8 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / MOLETON                      6108BERMUDA SEAWAY 15 ALGODAO INDIGO SLIM   000870002.00018000010000100001000000000000001-019  /  /    0000000200001          6 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / LISO                         4565BERMUDA SEAWAY 44 ALGODAO MEDIA         001290061.00016000000000000001000000000000001-076  /  /    0000006100001          0 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / LISO                         4566BERMUDA SEAWAY 45 ALGODAO               000740060.00023000010000100001000000000000001-082  /  /    0000006000001          5 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / LISO                         4609BERMUDA SEAWAY 46 ALGODAO               002010000.00019000080000800008000000000000008-01119/11/20250000000000001         43 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / LISO                         4611BERMUDA SEAWAY 47 ALGODAO MEDIA         001750016.00031000140001400014000000000000014-033  /  /    0000000900001         46 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / LISO                         4614BERMUDA SEAWAY 48 CADARCO MEDIA         000850060.00007000010000100001000000000000001-066  /  /    0000006000001         15 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / LISO                         4657BERMUDA SEAWAY 50 ALGODAO MEDIA         000750061.00013000000000000001000000000000001-073  /  /    0000006100001          0 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / LISO                         4729BERMUDA SEAWAY 51 ALGODAO               001750064.00021000110001100011000000000000011-074  /  /    0000006400001         53 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / LISO                         4730BERMUDA SEAWAY 52 ALGODAO               002670069.00077000110001100011000000000000011-135  /  /    0000006900001         15 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / LISO                         4756BERMUDA SEAWAY 54 MEDIO ALGODAO         000710000.00015000020000200002000000000000002-013  /  /    0000000000001         14 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / LISO                         4832BERMUDA SEAWAY 57 ALGODAO MEDIA         001570060.00017000020000200002000000000000002-075  /  /    0000006000001         12 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / LISO                         4854BERMUDA SEAWAY 58 MEDIA POLIESTE        001040060.00019000110001100011000000000000011-068  /  /    0000006000001         58 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / LISO                         4959BERMUDA SEAWAY 62 ALGODAO MEDIA         001010000.00027000100001000010000000000000010-017  /  /    0000000000001         38 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / LISO                         4960BERMUDA SEAWAY 63 ALGODAO               001280000.00030000130001300013000000000000013-017  /  /    0000000000001         44 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / LISO                         4991BERMUDA SEAWAY 65 ALGOD LONG CDC        001700066.00043000140001400014000000000000014-095  /  /    0000006600001         33 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / LISO                         6094BERMUDA SEAWAY 09 ALGODAO SLIM          000160000.00008000000000000000000000000000000-008  /  /    0000000000001          0 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / LISO                         6126BERMUDA SEAWAY 17 ALGODAO SLIM          005220011.00072000460004600046000000000000046-037  /  /    0000001100001         64 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / LISO                         6135BERMUDA SEAWAY 20 ALGODAO SLIM          000460000.00026000020000200002000000000000002-024  /  /    0000000000001          8 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / LISO                         6139BERMUDA SEAWAY 29 ALGODAO CURTO         001780004.00049000140001400014000000000000014-039  /  /    0000000400001         29 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / LISO                         6141BERMUDA SEAWAY 30 ALGODAO MEDIA         000680006.00016000030000300003000000000000003-019  /  /    0000000600001         19 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / LISO                         6150BERMUDA SEAWAY 31 ALGODAO MEDIA         001760005.00025000170001700017000000000000017-013  /  /    0000000500001         68 00106ALTO VERAO/25  
MA99099ADULTO / BERMUDA WALK / CURTO                        7284SHORT SEAWAY 18 MOLETON LONGO           000940000.00005000000000000000000000000000000-005  /  /    0000000000001          0 00106ALTO VERAO/25  
MA99099ADULTO / CALCA / SINTETICO                           6105CALCA SEAWAY 09 VISCOSE                 000230000.00005000000000000001000000000000001-004  /  /    0000000000001          0 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / MALHA TOP VARIA           4096CAMISETA SEAWAY 100 VISCOLINHO REGULAR  000270000.00011000000000000000000000000000000-011  /  /    0000000000001          0 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / MALHA TOP VARIA           4169CAMISETA SEAWAY 101 VISCOLINHO REGULAR  001160003.00052000010000100001000000000000001-054  /  /    0000000000001          2 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / MALHA TOP VARIA           4187CAMISETA SEAWAY 102 VISCOLINHO REGULAR  001130000.00053000010000100001000000000000001-05216/09/2025-052000000001          2 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / MALHA TOP VARIA           4242CAMISETA SEAWAY 114 VISCOLINHO REGULAR  000160000.00008000000000000000000000000000000-008  /  /    0000000000001          0 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / MALHA TOP VARIA           4380CAMISETA SEAWAY 03 VISCOLINHO REGULAR F 000460000.00013000000000000001000000000000001-012  /  /    0000000000001          0 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / MALHA TOP VARIA           4459CAMISETA SEAWAY 62 ALGODAO STRETCH EGIP 001470060.00016000020000200002000000000000002-074  /  /    0000006000001         13 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / MALHA TOP VARIA           4481CAMISETA SEAWAY 74 VISCOLINHO SLIM      000220060.00008000010000100001000000000000001-067  /  /    0000006000001         13 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / MALHA TOP VARIA           4482CAMISETA SEAWAY 71 VISCOLINHO SLIM      000670005.00060000030000300003000000000000003-062  /  /    0000000000001          5 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / MALHA TOP VARIA           4483CAMISETA SEAWAY S 86 POLIESTER          001330060.00004000000000000000000000000000000-064  /  /    0000006000001          0 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / MALHA TOP VARIA           4498CAMISETA SEAWAY 84 VISCOLINHO SLIM      001590016.00059000040000400004000000000000004-071  /  /    0000000100001          7 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / MALHA TOP VARIA           4662CAMISETA SEAWAY 136 VISCOLINHO SLIM     001780066.00043000000000000003000000000000003-106  /  /    0000006600001          0 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / MALHA TOP VARIA           4724CAMISETA SEAWAY 139 SLIM ALGODAO        000540036.00004000000000000000000000000000000-040  /  /    0000003600001          0 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / MALHA TOP VARIA           4725CAMISETA SEAWAY 140 VISCOLINHO SLIM     000440001.00034000010000100001000000000000001-034  /  /    0000000100001          3 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / MALHA TOP VARIA           4732CAMISETA SEAWAY 143 VISCOLINHO SLIM     000820001.00044000040000400004000000000000004-041  /  /    0000000100001         10 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / MALHA TOP VARIA           4734CAMISETA SEAWAY 145 VISCOLINHO SLIM     000910020.00061000050000500005000000000000005-076  /  /    0000000200001          9 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / MALHA TOP VARIA           4738CAMISETA SEAWAY 148 VISCOLINHO SLIM     000440062.00019000000000000001000000000000001-080  /  /    0000006200001          0 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / MALHA TOP VARIA           4839CAMISETA SEAWAY 160 VISCOLINHO SLI      000820006.00062000110001100011000000000000011-057  /  /    0000000000001         18 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / MALHA TOP VARIA           4880CAMISETA SEAWAY 175 VISCOLINHO SLI      000490060.00043000000000000001000000000000001-102  /  /    0000006000001          0 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / MALHA TOP VARIA           4952CAMISETA SEAWAY 193 ALGODAO             001240000.00059000200002000020000000000000020-039  /  /    0000000000001         34 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / MALHA TOP VARIA           4964CAMISETA SEAWAY 197 ALGODAO             000480000.00038000040000400004000000000000004-034  /  /    0000000000001         11 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / POLO ESTAMPADA            0840POLO SEAWAY S 42 ESTAMPADA              020420004.000070014400144001440000000000001440133  /  /    0000000400001        999 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / POLO ESTAMPADA            0851POLO SEAWAY S 45 ESTAMPADA              018000002.000060001000010000100000000000000100002  /  /    0000000200001        167 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / POLO ESTAMPADA            2749POLO SEAWAY S 15 ESTAMPADA              030790005.000040011700117001170000000000001170108  /  /    0000000500001        999 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / POLO ESTAMPADA            2946POLO SEAWAY S 54 ESTAMPADA              028800375.000770017800178001780081900819009970545  /  /    0000000803671        232 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / POLO ESTAMPADA            2976POLO SEAWAY S 56 ESTAMPADA              022490008.000080024800248002480000000000002480232  /  /    0000000800001        999 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / POLO ESTAMPADA            3454POLO SEAWAY S 57 ESTAMPADA              017260007.000170004800048000480000000000000480024  /  /    0000000700001        283 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / POLO ESTAMPADA            3580POLO SEAWAY S 60 ESTAMPADA              031730980.000110002500025000250116401164011890198  /  /    0000049904811        228 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / POLO ESTAMPADA            3964POLO SEAWAY S 82 ESTAMPADA              014110005.000810020600206002060000000000002060120  /  /    0000000500001        255 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / PROT UV                   1405CAMISETA SEAWAY 216 MALHA FPS +50 M/C   003430123.00008000010000100001000000000000001-130  /  /    0000012300001         13 00106ALTO VERAO/25  
MA99099ADULTO / CAMISA DE MALHA / PROT UV                   2112CAMISETA SEAWAY 172 MALHA FPS +50 M/C   004060006.00081000240002400024000000000000024-063  /  /    0000000500001         30 00106ALTO VERAO/25  
